,tfidf_prob_Score,Text,Doc_Name
236,0.9999996005977533,"Mary had 8 potatoes in the garden . The rabbits ate 3 of the potatoes . How many potatoes does Mary now have ? 
",All-Arithquestions.txt
987,0.9999996005977533,"Mary had 8 potatoes in the garden . The rabbits ate 3 of the potatoes . How many potatoes does Mary now have ? 
",SingleEQquestions.txt
229,0.9999995917360961,"Mike has 8 orange marbles , he gave Sam 4 of the marbles . How many orange marbles does he now have ? 
",All-Arithquestions.txt
980,0.9999995917360961,"Mike has 8 orange marbles , he gave Sam 4 of the marbles . How many orange marbles does he now have ? 
",SingleEQquestions.txt
642,0.9999995608799642," Edward started his own lawn mowing business. In the spring he made 2 dollars mowing lawns and in the summer he made 27 dollars. If he had to spend 5 dollars buying supplies, how much money did he end up with? 
",commoncore(CC)questions.txt
520,0.9999995608799642," Edward started his own lawn mowing business. In the spring he made 2 dollars mowing lawns and in the summer he made 27 dollars. If he had to spend 5 dollars buying supplies, how much money did he end up with? 
",All-Arithquestions.txt
1271,0.9999995608799642," Edward started his own lawn mowing business. In the spring he made 2 dollars mowing lawns and in the summer he made 27 dollars. If he had to spend 5 dollars buying supplies, how much money did he end up with? 
",SingleEQquestions.txt
1335,0.9999995375940187," A magician was selling magic card decks for 5 dollars each. If he started with 14 decks and by the end of the day he had 5 left, how much money did he earn? 
",SingleEQquestions.txt
584,0.9999995375940187," A magician was selling magic card decks for 5 dollars each. If he started with 14 decks and by the end of the day he had 5 left, how much money did he earn? 
",All-Arithquestions.txt
706,0.9999995375940187," A magician was selling magic card decks for 5 dollars each. If he started with 14 decks and by the end of the day he had 5 left, how much money did he earn? 
",commoncore(CC)questions.txt
512,0.999999533103736," Your class had a pizza party. 0.375 of a pizza was left over, and 0.5 of another pizza was left over. You put them both into one box. How much  pizza do you have altogether?
",All-Arithquestions.txt
1263,0.999999533103736," Your class had a pizza party. 0.375 of a pizza was left over, and 0.5 of another pizza was left over. You put them both into one box. How much  pizza do you have altogether?
",SingleEQquestions.txt
950,0.999999533103736," Your class had a pizza party. 0.375 of a pizza was left over, and 0.5 of another pizza was left over. You put them both into one box. How much  pizza do you have altogether?
",illinois(IL)questions.txt
87,0.9999995314998228,"The Rhapsody Theater sold 800 total tickets. An advanced ticket costs 14.50 dollars and a ticket at the door costs 22.00 dollars. In all , 16,640 dollars was taken in. How many tickets were sold at the door? How many advanced tickets were sold? 
",alg514questions.txt
793,0.9999995035199714,"Sean has 55 blocks. 29 are eaten by a hippopotamus. How many blocks will Sean have?
",illinois(IL)questions.txt
355,0.9999995035199714,"Sean has 55 blocks. 29 are eaten by a hippopotamus. How many blocks will Sean have?
",All-Arithquestions.txt
1106,0.9999995035199714,"Sean has 55 blocks. 29 are eaten by a hippopotamus. How many blocks will Sean have?
",SingleEQquestions.txt
118,0.9999994981692093,"El Segundo High School put on their annual musical. The students sold 650 tickets for a value of 4375 dollars. If orchestra seats cost 7.50 dollars and balcony seats cost 3.50 dollars , how many orchestra seats were sold , and how many balcony seats were sold? 
",alg514questions.txt
1313,0.9999994881187979," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? 
",SingleEQquestions.txt
684,0.9999994881187979," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? 
",commoncore(CC)questions.txt
562,0.9999994881187979," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? 
",All-Arithquestions.txt
1046,0.999999436461839,"Tim had 7 quarters and 9 nickels in his bank . His dad gave him 3 nickels and 5 pennies . How many nickels does Tim have now ? 
",SingleEQquestions.txt
295,0.999999436461839,"Tim had 7 quarters and 9 nickels in his bank . His dad gave him 3 nickels and 5 pennies . How many nickels does Tim have now ? 
",All-Arithquestions.txt
88,0.9999994004157955,"Max bought 16 pounds of nuts at a party. The total cost was 72 dollars. The peanuts cost 3 dollars per pound and the almounds cost 5 dollars per pound. How many pounds of peanuts did max buy? How many pounds of almounds did Max buy? 
",alg514questions.txt
632,0.9999993186658572," Katie had 85 files on her computer. She deleted 40 of them and put the rest into folders with 5 files in each one. How many folders did Katie end up with? 
",All-Arithquestions.txt
754,0.9999993186658572," Katie had 85 files on her computer. She deleted 40 of them and put the rest into folders with 5 files in each one. How many folders did Katie end up with? 
",commoncore(CC)questions.txt
1132,0.9999993122302145,"Eric wants to split a collection of peanuts into groups of 8. Eric has 64 peanuts. How many groups will be created?
",SingleEQquestions.txt
819,0.9999993122302145,"Eric wants to split a collection of peanuts into groups of 8. Eric has 64 peanuts. How many groups will be created?
",illinois(IL)questions.txt
381,0.9999993122302145,"Eric wants to split a collection of peanuts into groups of 8. Eric has 64 peanuts. How many groups will be created?
",All-Arithquestions.txt
1152,0.9999991963691429,"Clarence has 5 oranges. He gets 3 more from Joyce. Later, Clarence buys 9 Skittles at the store. How many oranges does Clarence have in all?
",SingleEQquestions.txt
839,0.9999991963691429,"Clarence has 5 oranges. He gets 3 more from Joyce. Later, Clarence buys 9 Skittles at the store. How many oranges does Clarence have in all?
",illinois(IL)questions.txt
401,0.9999991963691429,"Clarence has 5 oranges. He gets 3 more from Joyce. Later, Clarence buys 9 Skittles at the store. How many oranges does Clarence have in all?
",All-Arithquestions.txt
277,0.9999991875164658,"Tim found 679 seashells and 110 starfish on the beach . He gave 172 of the seashells to Sara . How many seashells does Tim now have ? 
",All-Arithquestions.txt
1028,0.9999991875164658,"Tim found 679 seashells and 110 starfish on the beach . He gave 172 of the seashells to Sara . How many seashells does Tim now have ? 
",SingleEQquestions.txt
742,0.9999991812923869," Isabel baked 39 cupcakes for her school's bake sale. If her brother, Todd, ate 21 of them how many packages could she make if she put 3 cupcake in each package? 
",commoncore(CC)questions.txt
1371,0.9999991812923869," Isabel baked 39 cupcakes for her school's bake sale. If her brother, Todd, ate 21 of them how many packages could she make if she put 3 cupcake in each package? 
",SingleEQquestions.txt
620,0.9999991812923869," Isabel baked 39 cupcakes for her school's bake sale. If her brother, Todd, ate 21 of them how many packages could she make if she put 3 cupcake in each package? 
",All-Arithquestions.txt
990,0.9999991735065928,"Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ? 
",SingleEQquestions.txt
239,0.9999991735065928,"Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ? 
",All-Arithquestions.txt
1170,0.9999991154036281,"Joe has 45 oranges that must be put away in boxes. Daniel comes to help and brings 16 cookies to share with Joe. If there are 9 boxes, how many oranges must go in each box?
",SingleEQquestions.txt
857,0.9999991154036281,"Joe has 45 oranges that must be put away in boxes. Daniel comes to help and brings 16 cookies to share with Joe. If there are 9 boxes, how many oranges must go in each box?
",illinois(IL)questions.txt
419,0.9999991154036281,"Joe has 45 oranges that must be put away in boxes. Daniel comes to help and brings 16 cookies to share with Joe. If there are 9 boxes, how many oranges must go in each box?
",All-Arithquestions.txt
801,0.9999990091395138,"Jennifer has 72 cards. 61 are eaten by a hippopotamus. How many cards will Jennifer have?
",illinois(IL)questions.txt
363,0.9999990091395138,"Jennifer has 72 cards. 61 are eaten by a hippopotamus. How many cards will Jennifer have?
",All-Arithquestions.txt
1114,0.9999990091395138,"Jennifer has 72 cards. 61 are eaten by a hippopotamus. How many cards will Jennifer have?
",SingleEQquestions.txt
720,0.9999989956398025," A pet store had 81 puppies. In one day they sold 41 of them and put the rest into cages with 8 in each cage. How many cages did they use? 
",commoncore(CC)questions.txt
1349,0.9999989956398025," A pet store had 81 puppies. In one day they sold 41 of them and put the rest into cages with 8 in each cage. How many cages did they use? 
",SingleEQquestions.txt
598,0.9999989956398025," A pet store had 81 puppies. In one day they sold 41 of them and put the rest into cages with 8 in each cage. How many cages did they use? 
",All-Arithquestions.txt
291,0.9999989605405781,"Tom bought a skateboard for $ 9.46 , and spent $ 9.56 on marbles . Tom also spent $ 14.50 on shorts . In total , how much did Tom spend on toys ? 
",All-Arithquestions.txt
1042,0.9999989605405781,"Tom bought a skateboard for $ 9.46 , and spent $ 9.56 on marbles . Tom also spent $ 14.50 on shorts . In total , how much did Tom spend on toys ? 
",SingleEQquestions.txt
151,0.9999988963289999,"A 69 inch board is cut into 2 pieces. One piece is 2 times the length of the other. What is the length of the shorter piece , in inches? What is the length of the longer piece? 
",alg514questions.txt
394,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",All-Arithquestions.txt
395,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",All-Arithquestions.txt
1146,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",SingleEQquestions.txt
1147,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",SingleEQquestions.txt
1145,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",SingleEQquestions.txt
396,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",All-Arithquestions.txt
832,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",illinois(IL)questions.txt
834,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",illinois(IL)questions.txt
833,0.9999987517629507,"Lemon heads come in packages of 6. Louis ate 54 Lemon Heads. How many whole boxes did he eat and how many Lemon Heads does he have left?
",illinois(IL)questions.txt
274,0.9999986996129199,"Jason found 49 seashells and 48 starfish on the beach . He gave 13 of the seashells to Tim . How many seashells does Jason now have ? 
",All-Arithquestions.txt
1025,0.9999986996129199,"Jason found 49 seashells and 48 starfish on the beach . He gave 13 of the seashells to Tim . How many seashells does Jason now have ? 
",SingleEQquestions.txt
143,0.9999985271440731,"Twice a number increased by 5 is 17. Find the number.
",alg514questions.txt
142,0.9999983212400942,"Yuri has a board that 98 inches long. He wishes to cut the board into 2 pieces so that one piece will be 10 inches longer than the other. What should the length of the shorter piece be , in inches? What will the length of the longer piece be? 
",alg514questions.txt
1001,0.9999982816807295,"A dust storm sweeps across the prairie . It covers 64535 acres of the prairie in dust , but leaves 522 acres untouched . How many acres does the prairie cover ? 
",SingleEQquestions.txt
250,0.9999982816807295,"A dust storm sweeps across the prairie . It covers 64535 acres of the prairie in dust , but leaves 522 acres untouched . How many acres does the prairie cover ? 
",All-Arithquestions.txt
1299,0.9999982552259541," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? 
",SingleEQquestions.txt
670,0.9999982552259541," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? 
",commoncore(CC)questions.txt
548,0.9999982552259541," A florist had 50 roses. If she sold 15 of them and then later picked 21 more, how many roses would she have? 
",All-Arithquestions.txt
280,0.9999982309016668,"Dan had 7 potatoes and 4 cantelopes in the garden . The rabbits ate 4 of the potatoes . How many potatoes does Dan now have ? 
",All-Arithquestions.txt
1031,0.9999982309016668,"Dan had 7 potatoes and 4 cantelopes in the garden . The rabbits ate 4 of the potatoes . How many potatoes does Dan now have ? 
",SingleEQquestions.txt
1210,0.9999981404904598," James has 232 balloons. Amy has 101 balloons. How many more balloons does James have than Amy?
",SingleEQquestions.txt
897,0.9999981404904598," James has 232 balloons. Amy has 101 balloons. How many more balloons does James have than Amy?
",illinois(IL)questions.txt
459,0.9999981404904598," James has 232 balloons. Amy has 101 balloons. How many more balloons does James have than Amy?
",All-Arithquestions.txt
625,0.9999981369259012," A store had 48 coloring books in stock. They ended up putting them on sale and getting rid of 38 of them. The put the ones they still had onto shelves with 5 on each shelf. How many shelves did they use? 
",All-Arithquestions.txt
747,0.9999981369259012," A store had 48 coloring books in stock. They ended up putting them on sale and getting rid of 38 of them. The put the ones they still had onto shelves with 5 on each shelf. How many shelves did they use? 
",commoncore(CC)questions.txt
1067,0.9999979981355809,"Sam had 7 pennies and 8 dimes in his bank . His sister borrowed 4 dimes . How many dimes does Sam have now ? 
",SingleEQquestions.txt
316,0.9999979981355809,"Sam had 7 pennies and 8 dimes in his bank . His sister borrowed 4 dimes . How many dimes does Sam have now ? 
",All-Arithquestions.txt
293,0.9999977467584705,"Joan bought toy cars for $ 14.88 , a skateboard for $ 4.88 , and got toy trucks for $ 5.86 . She spent $ 14.55 on pants . In total , how much did Joan spend on toys ? 
",All-Arithquestions.txt
1044,0.9999977467584705,"Joan bought toy cars for $ 14.88 , a skateboard for $ 4.88 , and got toy trucks for $ 5.86 . She spent $ 14.55 on pants . In total , how much did Joan spend on toys ? 
",SingleEQquestions.txt
581,0.9999976726411571," Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? 
",All-Arithquestions.txt
703,0.9999976726411571," Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? 
",commoncore(CC)questions.txt
1332,0.9999976726411571," Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? 
",SingleEQquestions.txt
428,0.9999973416260173," Mary's mom is getting ready for Mary's birthday party. She blew up 6 balloons this morning and 5 balloons this afternoon. How many balloons  did she blow up in all?
",All-Arithquestions.txt
866,0.9999973416260173," Mary’s mom is getting ready for Mary’s birthday party. She blew up 6 balloons this morning and 5 balloons this afternoon. How many balloons  did she blow up in all?
",illinois(IL)questions.txt
1179,0.9999973416260173," Mary's mom is getting ready for Mary's birthday party. She blew up 6 balloons this morning and 5 balloons this afternoon. How many balloons  did she blow up in all?
",SingleEQquestions.txt
42,0.9999972836899698,"Three times a number is the same as the difference of twice the number and seven. Find the number.
",alg514questions.txt
1257,0.9999971961481328," You want to give your baseball cards to your 5 best friends. You have 455 baseball cards. How many would each get, if you share them  equally?
",SingleEQquestions.txt
944,0.9999971961481328," You want to give your baseball cards to your 5 best friends. You have 455 baseball cards. How many would each get, if you share them  equally?
",illinois(IL)questions.txt
506,0.9999971961481328," You want to give your baseball cards to your 5 best friends. You have 455 baseball cards. How many would each get, if you share them  equally?
",All-Arithquestions.txt
336,0.9999971719327189,"Jessica weighs 49 pounds. Thomas weighs 44 pounds. How much heavier is Jessica than Thomas?
",All-Arithquestions.txt
774,0.9999971719327189,"Jessica weighs 49 pounds. Thomas weighs 44 pounds. How much heavier is Jessica than Thomas?
",illinois(IL)questions.txt
1087,0.9999971719327189,"Jessica weighs 49 pounds. Thomas weighs 44 pounds. How much heavier is Jessica than Thomas?
",SingleEQquestions.txt
172,0.9999970876941514,"The sum of 2 numbers is 43. Twice the larger number exceeds 3 times the smaller number by 16. Find the number.
",alg514questions.txt
611,0.9999967762037983," Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? 
",All-Arithquestions.txt
1362,0.9999967762037983," Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? 
",SingleEQquestions.txt
733,0.9999967762037983," Will had 59 pieces of clothing to wash. He put 32 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? 
",commoncore(CC)questions.txt
1047,0.9999967079147408,"Tom went to 4 hockey games this year , but missed 7 . He went to 9 games last year . How many hockey games did Tom go to in all ? 
",SingleEQquestions.txt
296,0.9999967079147408,"Tom went to 4 hockey games this year , but missed 7 . He went to 9 games last year . How many hockey games did Tom go to in all ? 
",All-Arithquestions.txt
985,0.9999966967830713,"Mary has 9 yellow marbles Joan has 3 yellow marbles . How many yellow marbles do they have in all ? 
",SingleEQquestions.txt
234,0.9999966967830713,"Mary has 9 yellow marbles Joan has 3 yellow marbles . How many yellow marbles do they have in all ? 
",All-Arithquestions.txt
1216,0.9999965582392806," Tim had 50 cents. He paid 45 cents for a candy bar. How much change will he get?
",SingleEQquestions.txt
903,0.9999965582392806," Tim had 50 cents. He paid 45 cents for a candy bar. How much change will he get?
",illinois(IL)questions.txt
465,0.9999965582392806," Tim had 50 cents. He paid 45 cents for a candy bar. How much change will he get?
",All-Arithquestions.txt
374,0.9999964826893956,"Ronald went to the store 2 times last month. He buys 10 bananas each time he goes to the store. How many bananas did Ronald buy last month?
",All-Arithquestions.txt
1125,0.9999964826893956,"Ronald went to the store 2 times last month. He buys 10 bananas each time he goes to the store. How many bananas did Ronald buy last month?
",SingleEQquestions.txt
812,0.9999964826893956,"Ronald went to the store 2 times last month. He buys 10 bananas each time he goes to the store. How many bananas did Ronald buy last month?
",illinois(IL)questions.txt
1013,0.9999964072430954,"A construction company ordered 0.16666666666666666 ton of concrete , 0.16666666666666666 ton of bricks , and 0.5 ton of stone . How many tons of material did the company order in all ? 
",SingleEQquestions.txt
262,0.9999964072430954,"A construction company ordered 0.16666666666666666 ton of concrete , 0.16666666666666666 ton of bricks , and 0.5 ton of stone . How many tons of material did the company order in all ? 
",All-Arithquestions.txt
68,0.9999963817810023,"Soybean meal is 16 % protein and cornmeal is 8 %. How many pounds of each should be mixed together in order to get a 320 pound mixture that is 15 % protein?
",alg514questions.txt
823,0.9999961457309288,"Lori has 30 marbles. If she shares them among 5 friends, how many marbles does each friend get?
",illinois(IL)questions.txt
385,0.9999961457309288,"Lori has 30 marbles. If she shares them among 5 friends, how many marbles does each friend get?
",All-Arithquestions.txt
1136,0.9999961457309288,"Lori has 30 marbles. If she shares them among 5 friends, how many marbles does each friend get?
",SingleEQquestions.txt
1224,0.9999961035089664," The Ferris wheel in Paradise Park has 14 seats. Each seat can hold 6 people. How many people can ride the Ferris wheel at the same time?
",SingleEQquestions.txt
473,0.9999961035089664," The Ferris wheel in Paradise Park has 14 seats. Each seat can hold 6 people. How many people can ride the Ferris wheel at the same time?
",All-Arithquestions.txt
911,0.9999961035089664," The Ferris wheel in Paradise Park has 14 seats. Each seat can hold 6 people. How many people can ride the Ferris wheel at the same time?
",illinois(IL)questions.txt
1000,0.9999959900607839,"Last year at Newberg 's airport , 14507 passengers landed on time . Unfortunately , 213 passengers landed late . In all , how many passengers landed in Newberg last year ? 
",SingleEQquestions.txt
249,0.9999959900607839,"Last year at Newberg 's airport , 14507 passengers landed on time . Unfortunately , 213 passengers landed late . In all , how many passengers landed in Newberg last year ? 
",All-Arithquestions.txt
881,0.9999958377412025," Daniel had some noodles. He gave 12 noodles to William. Now Daniel only has 54 noodles. How many noodles did Daniel have to begin with?
",illinois(IL)questions.txt
1194,0.9999958377412025," Daniel had some noodles. He gave 12 noodles to William. Now Daniel only has 54 noodles. How many noodles did Daniel have to begin with?
",SingleEQquestions.txt
443,0.9999958377412025," Daniel had some noodles. He gave 12 noodles to William. Now Daniel only has 54 noodles. How many noodles did Daniel have to begin with?
",All-Arithquestions.txt
1291,0.9999957218809078," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? 
",SingleEQquestions.txt
662,0.9999957218809078," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? 
",commoncore(CC)questions.txt
540,0.9999957218809078," Roger had 45 dollars in January. By March he had spent 20 dollars. If he got another 46 dollars from his mom, how much money would he have? 
",All-Arithquestions.txt
91,0.9999956938716895,"A water flow restrictor has reduced the flow of water to 2 gallons per minute. This amount is 1 gallon per minute less than 0.6 the original flow rate. Find the original rate in gallons per minute.
",alg514questions.txt
203,0.9999952482869624,"Sam had 9 dimes in his bank . His dad gave him 7 dimes . How many dimes does Sam have now ? 
",All-Arithquestions.txt
954,0.9999952482869624,"Sam had 9 dimes in his bank . His dad gave him 7 dimes . How many dimes does Sam have now ? 
",SingleEQquestions.txt
230,0.9999945698143411,"Joan had 5 dimes in her bank . She spent 2 of her dimes . How many dimes does she have now ? 
",All-Arithquestions.txt
981,0.9999945698143411,"Joan had 5 dimes in her bank . She spent 2 of her dimes . How many dimes does she have now ? 
",SingleEQquestions.txt
17,0.9999942265051648,"On Monday , Harold picked up three doughnuts and four large coffees for the office staff. He paid 4.91 dollars. On Tuesday Melinda picked up five doughnuts and six large coffees for the office staff. She paid 7.59 dollars. What is the cost of one doughnut? What is the cost of one large coffee? 
",alg514questions.txt
140,0.9999941492317526,"You have exactly 537 dollars to spend on party gifts for your rich uncle 's birthday party. You decide to get watches for the ladies at 27.98 dollars each , and beepers for the men at 23.46 dollars each. You know that the number of watches required will be 3 times as much as the number of beepers. How many watches do you buy? How many beepers do you buy? 
",alg514questions.txt
24,0.9999941383357268,"A worker gets 60 cents an hour for ordinary time and 90 cents an hour for overtime. If she gets 32.40 dollars for a 50 hour week , how many hours are overtime? 
",alg514questions.txt
283,0.9999940729278993,"Mike found 6 seashells and 4 starfish , but 4 of the seashells were broken . How many unbroken seashells did Mike find ? 
",All-Arithquestions.txt
1034,0.9999940729278993,"Mike found 6 seashells and 4 starfish , but 4 of the seashells were broken . How many unbroken seashells did Mike find ? 
",SingleEQquestions.txt
955,0.9999936794441086,"Sally found 9 seashells , Tom found 7 seashells , and Jessica found 5 seashells on the beach . How many seashells did they find together ? 
",SingleEQquestions.txt
204,0.9999936794441086,"Sally found 9 seashells , Tom found 7 seashells , and Jessica found 5 seashells on the beach . How many seashells did they find together ? 
",All-Arithquestions.txt
231,0.9999935789019545,"Sam grew 4 watermelons , but the rabbits ate 3 watermelons . How many watermelons does Sam have ? 
",All-Arithquestions.txt
982,0.9999935789019545,"Sam grew 4 watermelons , but the rabbits ate 3 watermelons . How many watermelons does Sam have ? 
",SingleEQquestions.txt
70,0.9999932587823406,"Soybean meal is 18 % protein , cornmeal is 9 % protein. How many pounds of each Soybean meal and how many pounds of cornmeal should be mixed together in order to get 360-pound mixture that is 17 % protein? 
",alg514questions.txt
53,0.9999932503799808,"The state market has 27 more apples than oranges. There are 301 apples and oranges all together. How many apples are in the market?
",alg514questions.txt
953,0.9999928585826562,"Mary is baking a cake . The recipe wants 8 cups of flour . She already put in 2 cups . How many cups does she need to add ? 
",SingleEQquestions.txt
202,0.9999928585826562,"Mary is baking a cake . The recipe wants 8 cups of flour . She already put in 2 cups . How many cups does she need to add ? 
",All-Arithquestions.txt
844,0.9999925320279933,"Albert has 9 bottle caps. Anne has with 10 bottle caps. Anne finds another 5. How many bottle caps does Anne end with?
",illinois(IL)questions.txt
1157,0.9999925320279933,"Albert has 9 bottle caps. Anne has with 10 bottle caps. Anne finds another 5. How many bottle caps does Anne end with?
",SingleEQquestions.txt
406,0.9999925320279933,"Albert has 9 bottle caps. Anne has with 10 bottle caps. Anne finds another 5. How many bottle caps does Anne end with?
",All-Arithquestions.txt
1134,0.9999916925092958,"Deborah is inviting 10 friends to a party. She has 80 cookies. How many cookies will each friend get?
",SingleEQquestions.txt
821,0.9999916925092958,"Deborah is inviting 10 friends to a party. She has 80 cookies. How many cookies will each friend get?
",illinois(IL)questions.txt
383,0.9999916925092958,"Deborah is inviting 10 friends to a party. She has 80 cookies. How many cookies will each friend get?
",All-Arithquestions.txt
454,0.9999915286281454," Nell collects baseball cards. She had 304 cards. She gave some of her cards to Jeff and now has 276 cards left. How many cards did Nell give  to Jeff?
",All-Arithquestions.txt
1205,0.9999915286281454," Nell collects baseball cards. She had 304 cards. She gave some of her cards to Jeff and now has 276 cards left. How many cards did Nell give  to Jeff?
",SingleEQquestions.txt
892,0.9999915286281454," Nell collects baseball cards. She had 304 cards. She gave some of her cards to Jeff and now has 276 cards left. How many cards did Nell give  to Jeff?
",illinois(IL)questions.txt
77,0.9999914126360541,"A jazz concert brought in 191,000 dollars with the sale of 7400 tickets. If tickets were sold for 20 dollars and 30 dollars each , how many 20-dollar tickets were sold? How many 30-dollar tickets? 
",alg514questions.txt
189,0.9999913085014259,"The length of a rectangular field is 24 meters. This is 3 meters less than twice the width. Find the width.
",alg514questions.txt
930,0.9999912521234214," Robin has 27 packages of gum. There are 18 pieces in each package. How many pieces of gum does Robin have?
",illinois(IL)questions.txt
492,0.9999912521234214," Robin has 27 packages of gum. There are 18 pieces in each package. How many pieces of gum does Robin have?
",All-Arithquestions.txt
1243,0.9999912521234214," Robin has 27 packages of gum. There are 18 pieces in each package. How many pieces of gum does Robin have?
",SingleEQquestions.txt
6,0.9999908434734193,"Colombian coffee beans cost 5.50 dollars per pound, while Peruvian coffee beans cost 4.25 dollars per pound. We want to mix the beans together so as to produce a 40-pound bag , costing 4.60 dollars per pound. How many pounds of Columbian beans and how many pounds of Peruvian beans should be used? 
",alg514questions.txt
485,0.9999903810220613," Marlee has 12 guests coming to her Halloween party. Each table will hold 3 guests. How many tables will she need?
",All-Arithquestions.txt
923,0.9999903810220613," Marlee has 12 guests coming to her Halloween party. Each table will hold 3 guests. How many tables will she need?
",illinois(IL)questions.txt
1236,0.9999903810220613," Marlee has 12 guests coming to her Halloween party. Each table will hold 3 guests. How many tables will she need?
",SingleEQquestions.txt
757,0.9999903733079947," Nancy uploaded 41 pictures to Facebook. She put 37 pics into one album and put the rest into 2 different albums. How many pictures were in each album? 
",commoncore(CC)questions.txt
635,0.9999903733079947, Nancy uploaded 41 pictures to Facebook. She put 37 pics into one album and put the rest into 2 different albums. How many pictures were in each album?,All-Arithquestions.txt
109,0.9999892328905629,"A peach and a apple cost 70 cents. The peach is more expensive than the apple by 60 cents. What is the cost a peach , in cents? What is the cost of an apple , in cents? 
",alg514questions.txt
11,0.9999881412929519,"The Johnson Farm has 500 acres of land allotted for cultivating corn and wheat. The cost of cultivating corn and wheat is 42 dollars for corn and 30 dollars for wheat. Mr.Johnson has 18,600 dollars available for cultivating these crops. If he used all the land and entire budget , how many acres of corn and how many acres of wheat should he plant? 
",alg514questions.txt
439,0.9999872124221557," Jovana filled her bucket with 5 pounds of shells. If she adds 12 more pounds of shell to fill her bucket, how many pounds does she have?
",All-Arithquestions.txt
877,0.9999872124221557," Jovana filled her bucket with 5 pounds of shells. If she adds 12 more pounds of shell to fill her bucket, how many pounds does she have?
",illinois(IL)questions.txt
1190,0.9999872124221557," Jovana filled her bucket with 5 pounds of shells. If she adds 12 more pounds of shell to fill her bucket, how many pounds does she have?
",SingleEQquestions.txt
264,0.9999871652387734,"A renovation project required 0.16666666666666666 truck-load of sand , 0.3333333333333333 truck-load of dirt , and 0.16666666666666666 truck-load of cement . How many truck-loads of material were needed in all ? 
",All-Arithquestions.txt
1015,0.9999871652387734,"A renovation project required 0.16666666666666666 truck-load of sand , 0.3333333333333333 truck-load of dirt , and 0.16666666666666666 truck-load of cement . How many truck-loads of material were needed in all ? 
",SingleEQquestions.txt
195,0.9999868809157583,"A 177-inch pipe is cut into two pieces. One piece is two times the length of the other. Find the lengths of the two pieces.
",alg514questions.txt
224,0.9999862407724588,"Sam had 98 pennies in his bank . He spent 93 of his pennies . How many pennies does he have now ? 
",All-Arithquestions.txt
975,0.9999862407724588,"Sam had 98 pennies in his bank . He spent 93 of his pennies . How many pennies does he have now ? 
",SingleEQquestions.txt
290,0.9999845278957143,"Dan joined his school 's band . He bought a clarinet for $ 130.30 , and a song book which was $ 11.24 . Dan found $ 12.32 in his pocket . How much did Dan spend at the music store ? 
",All-Arithquestions.txt
1041,0.9999845278957143,"Dan joined his school 's band . He bought a clarinet for $ 130.30 , and a song book which was $ 11.24 . Dan found $ 12.32 in his pocket . How much did Dan spend at the music store ? 
",SingleEQquestions.txt
