The ratio between Simon's age 48 years hence and that of Helen's age now is 108 by 32,1
The ratio between Denis's age at present and the age of Tom 24 years ago was 46 by 1,NaN
The sum of 19 times Johnny's age now and 11 times that of Tiffany 4 years ago was 212,NaN
The product of 6 times the age of Gerald at present and 2 times the age of Alison 2 years ago was 1560,2
The product of 11 times Rachele's age at present and 16 times Bertha 2 years in the past was 18480,11
The product of 15 times Larry's age now and 18 times the age of Jospeh 10 years from now will be 140940,15
The product of 5 times Rebekah's age 25 years hence and 3 times that of Mariano 25 years hence will be 30600,5
The product of 3 times Anthony's age at present and 8 times that of David's age 7 years ago was 3024,3
The sum of 14 times Dixie's age at present and 2 times that of Molly at present is 624,14
26 times the age of Jason at present is 12 times Scott's age 3 years in the past,1
The sum of 10 times Gloria's age 27 years hence and 15 times the age of Rhonda 27 years hence will be 1180,10
The product of 8 times Katelyn's age 14 years in the past and 18 times that of Walter's age at present is 133056,18
The ratio between Cayla's age 4 years ago and that of Bernard's age at present is 1 : 4,NaN
The difference between 5 times the age of Kyle 3 years in the past and 13 times that of Florence's age 34 years from now will be -712,5
110 times Larry's age 8 years ago was 8 times that of Pauline's age 24 years hence,110
The difference between 2 times the age of Brandy 2 years ago and Millie 21 years from now will be 48,2
The product of 10 times Kathryn's age 10 years in the past and 10 times that of Florence 21 years from now will be 126000,21
23 times Betsy's age at present is 4 times that of Marissa 3 years in the past,23
112 times Cynthia's age 10 years ago was 124 times Alejandra 10 years ago,112
The difference between 12 times Rosie's age at present and 15 times Linda 16 years ago was 177,12
272 times Cynthia's age at present is 172 times Alice's age 40 years hence,272
The sum of 16 times Molly's age 9 years ago and 8 times Willie 9 years in the past was 496,16
The sum of 13 times Barbara's age 18 years hence and 9 times Kay's age 2 years ago was 867,13
The difference between 12 times the age of Bryan now and 9 times that of Angela's age 2 years in the past was 288,2
The ratio between Harry's age 16 years hence and that of Josephine's age 16 years from now will be 4 by 2,16
The sum of 16 times the age of Karen at present and 13 times that of Sharon now is 1160,16
The ratio between Philomena's age 2 years in the past and the age of Denise now is 90 : 26,26
The ratio between Bettie's age now and the age of Nadine 14 years in the past was 57 : 30,30
4 times Walter's age 5 years from now will be 2 times that of Harrison 1 years ago,4
The ratio between Steve's age at present and the age of Gustavo 43 years in the past was 44 : 5,43
The difference between 11 times the age of Iva 45 years from now and 3 times that of Florence's age 45 years hence will be 504,45
The ratio between the age of Judy at present and that of James 3 years in the past was 6 : 3,6
The product of 18 times the age of Calvin 48 years hence and 7 times the age of Michael at present is 245952,18
The ratio between Michael's age 10 years ago and Nancy's age now is 35 : 22,NaN
The difference between 9 times Michael's age 2 years from now and 2 times Andre's age 2 years from now will be 286,286
The sum of 10 times Lavonne's age at present and 8 times that of Nathan's age 29 years from now will be 626,626
The sum of 9 times Tiffany's age at present and 2 times that of Steven's age now is 133,133
The product of 14 times the age of Benjamin 14 years ago and 18 times Charlie 14 years in the past was 65772,18
24 times Barbara's age 4 years in the past was 39 times Ruby's age 4 years ago,NaN
19 times the age of Hung at present is 8 times John's age now,NaN
The ratio between the age of Emma 27 years hence and that of Terri now is 134 by 92,1
The sum of 10 times James's age at present and 19 times that of Hiroko 47 years in the past was 499,499
The product of 16 times the age of Norma 44 years hence and 15 times the age of Stewart now is 571200,16
The difference between 16 times Richard's age 7 years ago and 13 times the age of Herman 7 years ago was 348,16
The ratio between Jonathan's age at present and Otis 14 years in the past was 18 : 3,3
The difference between 6 times John's age 8 years from now and 14 times that of David at present is -326,NaN
The product of 5 times Lyda's age 9 years in the past and 11 times Sandra's age 9 years in the past was 3850,3850
The difference between 10 times the age of Mark 41 years hence and 2 times that of Oscar 41 years from now will be 768,NaN
The product of 6 times Erica's age 31 years hence and 5 times Elise 31 years from now will be 49980,6
The difference between 3 times the age of Steve 17 years hence and 19 times Colleen 17 years from now will be -313,19
The product of 19 times the age of Terry now and 8 times that of Daniel's age 5 years in the past was 117648,117648
The ratio between the age of Tanya at present and William 4 years in the past was 54 by 10,10
The ratio between the age of Kathleen 3 years ago and George's age at present is 14 by 30,30
The sum of 12 times the age of Melody 8 years from now and 4 times that of Robert at present is 304,NaN
The difference between 8 times Vanessa's age 3 years in the past and 2 times that of Christine's age 4 years hence will be 14,2
The ratio between Joanna's age 35 years from now and Rodney at present is 213 : 132,1
The ratio between the age of Robin at present and Janet 48 years from now will be 24 by 28,NaN
The product of 15 times Karen's age 8 years from now and 15 times that of Sharon 38 years in the past was 21600,15
46 times Charles's age 8 years in the past was 68 times that of Yvonne's age 7 years from now,8
The sum of 17 times the age of Jason at present and 16 times Allan's age at present is 1115,17
The product of 10 times Richard's age 30 years from now and 12 times Richard 2 years in the past was 88800,2
43 times the age of Louise 25 years ago was 15 times the age of Beverly at present,NaN
The difference between 3 times Tarah's age 3 years in the past and 19 times Kent's age 3 years in the past was -55,19
The product of 16 times Jeanne's age 20 years hence and Jacqueline's age 15 years in the past was 2752,15
The product of 7 times the age of Linda now and 7 times that of Clarence's age 30 years from now will be 38416,7
The product of 10 times Willie's age at present and 3 times that of Donald at present is 30240,10
The ratio between the age of Roger 23 years from now and Jeanne now is 108 by 64,64
The product of 4 times the age of Dixie at present and 7 times the age of Molly now is 42588,4
The sum of 19 times the age of Sally 21 years in the past and 14 times the age of Nicole at present is 656,14
The difference between 4 times the age of Frances 12 years in the past and 19 times that of Michael now is -201,12
The difference between 5 times Michael's age now and 11 times that of Ron now is -228,NaN
The product of 12 times Zita's age 5 years in the past and that of Jewell now is 6912,1
The ratio between the age of Deann 3 years ago and the age of Dorothy at present is 2 by 74,74
The ratio between the age of Leonard at present and the age of Lynda 8 years hence will be 86 : 102,86
The product of 16 times the age of Lewis 5 years ago and 12 times Diane 5 years ago was 142848,16
The product of 6 times the age of Sharon 4 years from now and 2 times Edward 13 years ago was 12696,13
23 times the age of Molly at present is 3 times Jamie's age 4 years from now,NaN
The difference between 2 times Nelson's age at present and 14 times that of William 5 years hence will be -552,5
The product of 8 times Anthony's age at present and 7 times Thomas 13 years from now will be 48608,48608
The product of 14 times Lois's age at present and 5 times Leroy's age 39 years from now will be 20300,14
The product of 8 times the age of Frank 5 years from now and 10 times the age of Jeremy 5 years hence will be 62000,62000
46 times Graciela's age at present is 12 times Rita's age now,46
The product of 2 times Barbara's age now and 14 times that of Lea's age 27 years in the past was 22344,2
40 times Brenda's age at present is 76 times that of Chris's age 18 years hence,40
The product of 5 times Brian's age 31 years from now and 8 times that of Maria at present is 42920,5
28 times Nina's age 48 years hence will be 58 times Kurt's age now,28
84 times Claude's age now is 38 times Cathy 23 years hence,1
The sum of 16 times the age of Carrie now and 4 times Sonia 3 years from now will be 160,16
The ratio between the age of Raeann 2 years ago and that of Theresa 9 years from now will be 4 by 58,58
The sum of 7 times the age of Karl at present and 5 times Marion's age at present is 298,7
The sum of 11 times the age of Mike 18 years in the past and 6 times the age of Alvin 39 years from now will be 643,NaN
75 times the age of Clyde 11 years hence will be 63 times Patricia at present,NaN
The sum of the age of Armando 41 years hence and 2 times Leslie's age 6 years in the past was 73,1
The ratio between Shanda's age 7 years ago and that of Rose's age now is 10 by 58,58
The sum of 7 times Daniel's age at present and 16 times Maurice's age now is 865,7
The sum of 5 times Robert's age at present and 7 times that of Robert 4 years hence will be 453,5
The product of 2 times the age of Carolyn 12 years ago and 11 times Stanley's age 2 years from now will be 7722,7722
The difference between 19 times the age of Alan at present and 7 times that of Jeremiah 11 years ago was 60,60
84 times the age of Travis now is 64 times that of David's age 2 years ago,84
The product of 6 times the age of Sallie 15 years from now and 18 times the age of Sabine 15 years from now will be 233280,18
The difference between 10 times the age of Darlene 7 years in the past and 11 times that of Laura's age 32 years from now will be -771,32
The product of 16 times Kevin's age 32 years from now and 3 times that of Madeline's age 17 years ago was 28032,28032
The difference between 15 times Andrew's age at present and 9 times the age of Enrique 3 years ago was 228,NaN
The product of 5 times Brian's age 16 years from now and 15 times that of Florence's age 16 years from now will be 119625,5
The difference between 3 times Ian's age 17 years ago and 3 times Robert's age 17 years in the past was -51,NaN
The ratio between the age of Lillian 17 years hence and Oscar now is 117 : 75,117
The product of Milton's age 11 years in the past and 5 times Scott's age now is 320,5
The sum of 15 times Lewis's age 18 years in the past and 5 times John's age 18 years ago was 115,5
14 times the age of Mary 35 years hence will be 100 times that of Lois 11 years ago,35
The sum of 3 times the age of Maritza 23 years hence and 19 times Katherine now is 1049,3
The product of 2 times Mary's age 6 years from now and 18 times Evelyn at present is 47520,2
The difference between 13 times the age of Susan 44 years from now and 5 times Christopher 44 years from now will be 866,866
The sum of 14 times the age of Tiny at present and 7 times George's age 24 years from now will be 868,868
The ratio between Matthew's age now and that of Ronald at present is 93 by 33,NaN
The difference between 6 times the age of Michelle 38 years in the past and 4 times that of William's age 38 years in the past was 24,6
The sum of 2 times Adan's age 6 years hence and 13 times the age of Lisa 9 years in the past was 591,591
14 times Courtney's age 19 years hence will be 16 times that of Mark now,1
77 times Lorraine's age 49 years hence will be 86 times that of Maggie 49 years hence,49
The difference between 2 times Tony's age now and 2 times Bobbie 8 years ago was 22,NaN
The product of 4 times Gordon's age 7 years ago and 6 times Brian's age 5 years from now will be 8736,4
3 times the age of Monica 12 years in the past was 2 times that of Harold 12 years hence,3
The sum of 11 times the age of Paul 13 years from now and Donald 13 years from now will be 234,1
The product of 9 times the age of Bernardo 33 years hence and 19 times Lynn 2 years ago was 233928,9
The sum of 15 times Salvatore's age at present and 10 times Colleen 9 years hence will be 1220,15
244 times Karri's age 7 years ago was 24 times the age of Sharon 31 years hence,NaN
The difference between 8 times Joshua's age now and 17 times Fredrick 23 years ago was -218,8
6 times the age of Lee 31 years ago was 3 times the age of Jane now,NaN
20 times the age of Christopher 3 years in the past was 176 times that of Frederick 3 years in the past,20
The sum of 7 times the age of Paul 18 years hence and 9 times the age of David at present is 421,421
The product of 6 times Roxie's age 47 years hence and 3 times that of Toni's age at present is 14904,6
The difference between 12 times Kimberly's age 1 years hence and 7 times Barry's age 1 years hence will be 231,1
124 times the age of Addie at present is 56 times that of Anita's age at present,124
The difference between 7 times Molly's age 2 years ago and 6 times Jamie now is -107,NaN
The product of 5 times the age of Elaine 30 years from now and 5 times the age of James 30 years from now will be 49200,30
The sum of 10 times the age of Deanne 18 years ago and 16 times that of Dorothy's age at present is 654,10
The ratio between the age of Freeda at present and that of Lourdes's age 16 years ago was 92 by 132,132
The sum of 11 times Thomas's age 3 years in the past and 15 times that of Robert's age 42 years hence will be 776,15
The difference between 8 times Abraham's age now and 6 times that of James 2 years hence will be -112,8
25 times the age of Joseph at present is 22 times that of Mary at present,1
The sum of 3 times the age of Jeannie 18 years hence and 17 times Susan now is 551,17
28 times the age of Daniel 13 years ago was 16 times that of Jayne 13 years in the past,28
The product of 16 times the age of Ivette at present and 5 times that of Riley's age now is 30400,1
9 times Robert's age 4 years in the past was 66 times Stephen's age now,NaN
4 times Dorothy's age now is 13 times Judy's age 4 years ago,NaN
The product of 19 times the age of Justin 15 years in the past and 6 times the age of Rosemary at present is 28728,15
The sum of 18 times the age of Jeremiah at present and 6 times the age of Jessica 19 years ago was 870,18
The difference between 13 times Pamela's age at present and 10 times Norma at present is 32,13
The difference between 2 times the age of Peter 7 years in the past and 17 times the age of Beatrice 26 years hence will be -540,7
The product of 9 times Debra's age now and 6 times that of Shirley's age 36 years hence will be 69984,69984
14 times the age of Julian 3 years in the past was 16 times Susan's age now,NaN
The product of 4 times the age of Gerald 2 years in the past and 15 times that of Alison 2 years in the past was 4680,2
The sum of 7 times the age of Brian at present and 19 times that of Tommie 13 years hence will be 679,7
The ratio between Edna's age 18 years hence and the age of John at present is 64 by 36,NaN
The sum of 16 times Jill's age now and 8 times Lois now is 736,NaN
The difference between 14 times Robert's age 6 years hence and 2 times that of Peter's age 2 years ago was 136,14
The ratio between Doreen's age 29 years from now and that of Henry 29 years from now will be 33 by 21,21
The sum of 19 times the age of John now and 15 times that of John's age 18 years in the past was 1032,15
The ratio between Ray's age 9 years ago and that of Trudy 9 years ago was 8 : 18,NaN
The difference between 2 times James's age 11 years from now and 8 times that of Steven 8 years in the past was -122,2
20 times the age of Mildred 3 years from now will be 4 times Diana's age at present,20
The difference between 13 times Maryann's age 31 years ago and 19 times that of Vincent 31 years ago was -75,13
9 times the age of Carol now is 3 times George 7 years ago,7
68 times the age of Joan 39 years from now will be 79 times the age of Reid 39 years hence,NaN
The product of 12 times the age of Jessie 10 years ago and 6 times George now is 61920,10
The difference between 16 times Mary's age at present and 12 times Marcus's age 25 years hence will be 84,84
The product of 7 times Robert's age 36 years hence and 6 times that of Stephen at present is 21168,7
156 times Martin's age 5 years in the past was 4 times that of Charles now,156
The ratio between the age of Scott 20 years in the past and that of Lester 33 years hence will be 1 : 62,1
92 times the age of John at present is 8 times the age of George at present,NaN
The difference between 17 times Julio's age now and 11 times Richard's age 7 years in the past was 201,NaN
The sum of 16 times the age of Billy 13 years ago and 5 times that of Eileen 13 years in the past was 131,16
The sum of 19 times the age of Anthony 36 years from now and 2 times Daniel's age 36 years from now will be 1265,19
The difference between 18 times the age of Pamela 7 years ago and 2 times that of Michelle 7 years ago was 20,NaN
The difference between 2 times Randy's age now and 17 times that of Harold 11 years from now will be -533,NaN
The product of 19 times Pamela's age 2 years in the past and 12 times Dwight 2 years ago was 29184,29184
The product of 10 times the age of Denis 24 years in the past and that of Tom 31 years hence will be 12320,10
The ratio between the age of Grace at present and that of Lena 48 years hence will be 156 by 340,340
The sum of 3 times the age of Kimberly now and 15 times that of Constance 30 years from now will be 849,3
The ratio between the age of Marianne 23 years hence and that of Gabriel's age 2 years in the past was 2 : 3,2
The product of 8 times the age of Michael 15 years in the past and 9 times that of Edwin's age 15 years in the past was 10080,8
The sum of 15 times the age of Michael 19 years in the past and 14 times Jose 19 years ago was 312,15
The product of 14 times the age of Serita 22 years from now and 17 times Phyllis's age at present is 246330,14
The difference between 13 times Charles's age 10 years in the past and 18 times Ruth now is -189,18
The difference between 12 times the age of Gail at present and 6 times the age of Linda 21 years in the past was 486,21
The product of 16 times the age of Aaron 1 years ago and 8 times that of James at present is 4480,8
The sum of 9 times Micheal's age now and 7 times Antoinette 3 years ago was 184,9
The ratio between Judy's age 9 years in the past and Thomas at present is 45 by 57,NaN
The sum of 10 times the age of Annie now and 16 times Edward 22 years ago was 422,10
The difference between 16 times the age of Angel 1 years in the past and 5 times Deborah's age now is 742,16
The ratio between the age of Marvin at present and the age of Henry at present is 144 by 20,NaN
67 times James's age 26 years from now will be 41 times Sofia 26 years from now,1
The product of 6 times the age of Janet now and 6 times the age of Nora 42 years from now will be 47304,6
6 times the age of Ben 6 years in the past was 105 times that of Mary 6 years in the past,6
The sum of 14 times the age of June now and 11 times Ambrose 42 years hence will be 1224,1224
The sum of 6 times Scott's age 16 years from now and 7 times that of Lorraine's age 8 years in the past was 267,267
The sum of 9 times the age of Barbara at present and that of Lea 27 years ago was 397,NaN
The ratio between the age of David at present and the age of Tera 2 years ago was 8 : 46,46
The sum of 9 times Barbara's age 18 years from now and 4 times that of Kay at present is 606,NaN
The ratio between the age of Terry 5 years ago and Michell's age 5 years ago was 15 : 2,NaN
28 times Mary's age 25 years from now will be 52 times William's age 25 years from now,28
The ratio between the age of Bryon 19 years from now and that of Louis's age 19 years hence will be 244 : 188,188
The product of 18 times the age of Barbara at present and 10 times Ruben 8 years ago was 74520,1
The sum of 6 times Susan's age at present and 7 times Selma's age 39 years from now will be 653,653
The ratio between Robin's age 3 years hence and Joan's age at present is 39 by 40,NaN
The difference between 14 times the age of Frank 44 years from now and 14 times Erin's age 8 years ago was 616,8
The sum of 16 times the age of Edwina 27 years from now and 2 times Jack's age 4 years ago was 726,2
The difference between 16 times Gloria's age at present and 15 times William's age 15 years ago was 16,16
The difference between 3 times Robert's age at present and 15 times that of Alfred at present is -390,1
The sum of 7 times the age of Terence 8 years in the past and 5 times the age of Andre 17 years hence will be 321,NaN
128 times the age of Kelly at present is 60 times that of Tina's age at present,128
51 times Ruby's age 33 years from now will be 78 times that of John now,1
The ratio between John's age 2 years from now and that of Waldo's age now is 27 by 44,44
The product of 8 times Sylvia's age at present and 5 times Billy 7 years in the past was 6080,8
62 times Dolores's age now is 8 times that of Jeremy 24 years from now,NaN
The difference between 7 times Terry's age 4 years hence and 7 times Andrea now is 21,7
The sum of 6 times Linda's age 2 years ago and 8 times that of Janice's age now is 154,NaN
The difference between 7 times Deanna's age 1 years from now and the age of Jacqueline 3 years in the past was 129,129
The sum of 19 times Larry's age at present and 12 times that of Harold's age 6 years hence will be 1375,19
The product of 10 times the age of James at present and 9 times Nicole 44 years hence will be 54000,10
The difference between 18 times Tricia's age 20 years ago and 5 times that of Kelsey now is 96,18
The ratio between the age of Helen at present and Charlotte's age 3 years in the past was 16 by 12,16
The product of 17 times Micheal's age 45 years hence and 9 times that of Heidi at present is 401472,17
The sum of 11 times the age of Tricia 16 years hence and Kelsey's age at present is 552,16
The product of 7 times Michael's age at present and 14 times Gary 16 years from now will be 61740,14
The ratio between Anna's age 37 years hence and Sarah 37 years from now will be 255 by 138,255
The sum of 11 times the age of Mary at present and 14 times the age of Glen 28 years from now will be 1148,11
The difference between 8 times the age of Margaret at present and 7 times Alan's age 40 years from now will be 98,NaN
The difference between 16 times the age of Maile 40 years hence and 5 times Darlene now is 578,16
The sum of 3 times Christy's age 12 years ago and 7 times Helene's age now is 291,3
The ratio between the age of Dustin at present and that of Rebecca's age 3 years ago was 4 by 16,NaN
The ratio between Nell's age 37 years from now and Cynthia's age at present is 98 : 46,NaN
The sum of 11 times the age of Ralph 1 years in the past and 11 times the age of Bernadette 1 years ago was 264,11
The product of 11 times Dorothy's age 18 years in the past and 3 times the age of Wendy 18 years ago was 15939,11
The product of 4 times the age of Warren now and 6 times that of Raymond's age at present is 10608,6
The difference between 19 times Kathleen's age 11 years ago and 8 times Stephine's age 31 years hence will be -26,NaN
The ratio between the age of Travis 11 years ago and the age of Darren 11 years in the past was 35 by 18,35
The difference between 8 times Daniel's age 7 years ago and 2 times Howard now is 44,2
The difference between 5 times Tommie's age 5 years in the past and 11 times Rebecca 12 years from now will be -239,5
The product of 17 times Chester's age 3 years in the past and 4 times that of Kathleen now is 4896,4
The difference between 18 times the age of Armando 27 years in the past and 14 times Brenda at present is -598,NaN
The difference between 9 times James's age now and 11 times the age of Cesar 26 years from now will be -364,NaN
The ratio between the age of Jack now and the age of Bruce 48 years from now will be 164 : 252,252
The sum of William's age now and 2 times the age of Tiffany 7 years in the past was 91,7
The product of 9 times the age of Sheila 9 years ago and 15 times that of Jessica 1 years from now will be 60480,60480
The ratio between the age of Melissa at present and Rhonda 9 years in the past was 33 : 120,33
The ratio between the age of Michael 34 years hence and that of Donald 34 years hence will be 63 by 50,1
The ratio between the age of Sandra 14 years from now and the age of Elaine at present is 74 by 94,NaN
The product of 8 times the age of Robert now and 15 times the age of Walter 9 years in the past was 111600,8
The difference between 13 times the age of Gregory 9 years ago and 7 times the age of Isabella 11 years hence will be 241,NaN
The product of 8 times the age of Gwendolyn at present and 12 times that of James's age 3 years in the past was 48000,8
The ratio between William's age 2 years ago and the age of Gonzalo 2 years in the past was 148 : 76,76
The difference between 13 times the age of David 13 years ago and 13 times Linda 13 years ago was 260,NaN
3 times Jack's age 6 years ago was 7 times that of Bruce's age now,NaN
43 times the age of Jessie 35 years from now will be 65 times the age of George now,43
The ratio between Lorie's age 8 years in the past and Kip's age 8 years in the past was 18 : 13,8
The difference between 8 times the age of Molly 9 years ago and 3 times that of Willie's age 20 years hence will be -105,1
The ratio between Kenneth's age 11 years hence and the age of Monique now is 6 : 3,6
The difference between 13 times Fernando's age 16 years ago and 3 times that of Eugene's age 16 years ago was 33,NaN
The sum of 7 times the age of Dwight 5 years in the past and 5 times that of Elton's age 5 years in the past was 89,5
The product of 17 times Jane's age 5 years ago and 6 times Eric's age 27 years hence will be 73440,17
The product of 4 times the age of Marilyn 23 years hence and 16 times that of Joel's age 6 years in the past was 4480,4
The sum of 2 times the age of Scott 5 years hence and 8 times the age of Walter 23 years ago was 226,226
The product of 5 times the age of William 24 years ago and 15 times the age of Felix at present is 41850,5
98 times Beatrice's age 6 years hence will be 92 times Jennifer at present,98
174 times Patricia's age at present is 46 times that of Jessica 48 years hence,1
The ratio between Cornell's age now and Theresa 15 years from now will be 57 : 90,57
The ratio between Michael's age now and Jason's age 45 years hence will be 22 : 56,56
129 times Anna's age 23 years in the past was 3 times that of Gerald's age at present,129
46 times the age of Brendan at present is 2 times Stuart 25 years from now,46
The difference between 6 times the age of Cheryl 33 years from now and 4 times the age of Susan at present is 120,6
The difference between 19 times the age of Mark now and 5 times Robert 8 years ago was 226,NaN
10 times Paul's age 3 years in the past was that of Donald 3 years in the past,1
The sum of 7 times Phillip's age 22 years in the past and 17 times that of Christian's age 22 years in the past was 75,7
The sum of 8 times Adam's age at present and 12 times that of George 14 years in the past was 504,8
104 times Laura's age 11 years ago was 148 times that of Juanita's age at present,104
The difference between 12 times the age of Mark 36 years from now and 17 times that of Brandon's age 16 years ago was 398,NaN
The ratio between the age of Larry now and William's age now is 3 : 5,NaN
82 times the age of Farrah now is 45 times that of Robert's age 49 years hence,1
The sum of 8 times Stephanie's age now and 15 times the age of Linda 17 years in the past was 556,1
The ratio between Oscar's age at present and Richard's age now is 108 by 148,NaN
The sum of 16 times Laurie's age 29 years hence and 2 times that of Robert's age 7 years ago was 718,NaN
The sum of 15 times the age of Alberta 19 years from now and 5 times Janice's age at present is 1120,15
The ratio between the age of Felipe 35 years from now and the age of Keith now is 33 : 18,18
The difference between 4 times the age of Daniel 16 years ago and 11 times that of William's age 36 years hence will be -604,NaN
The difference between 12 times the age of Ana 42 years from now and 17 times that of Veronica's age 3 years ago was 738,12
The sum of 18 times Cindy's age now and 12 times that of James 46 years hence will be 1770,46
The ratio between the age of Dominic 8 years from now and the age of Richard now is 33 by 2,NaN
25 times the age of Chris 21 years from now will be 37 times that of Blanche's age 21 years from now,NaN
10 times Richard's age 2 years ago was 42 times Richard 2 years in the past,42
The sum of 11 times Amy's age 12 years hence and 3 times that of John's age 2 years ago was 506,11
The sum of 4 times Nina's age 20 years hence and John's age now is 151,1
The product of 2 times Brittany's age now and 11 times Elizabeth's age 17 years hence will be 7546,2
The difference between 16 times Courtney's age 14 years in the past and 4 times that of Kevin's age at present is 356,16
96 times the age of Joe 28 years from now will be 130 times the age of Richard 28 years from now,96
The ratio between the age of Linda at present and Bessie 29 years from now will be 50 : 124,50
The product of 11 times the age of Michael 1 years hence and 9 times Paula at present is 60192,11
The product of 3 times the age of Michael 12 years in the past and 8 times Rufus's age at present is 9120,3
The ratio between the age of Paul 21 years from now and that of Brady's age 5 years ago was 189 by 57,5
The difference between 8 times Kenneth's age 4 years from now and 16 times May at present is 72,NaN
25 times the age of Jonathan 15 years ago was 19 times that of Phillip's age at present,NaN
The sum of 17 times the age of Deborah at present and 19 times the age of Nicole 32 years from now will be 1256,1
The difference between 9 times the age of Faye 15 years in the past and 15 times Stephen's age at present is -384,1
The sum of 16 times Luis's age 5 years in the past and 15 times the age of Jesse at present is 329,NaN
The sum of 7 times the age of Alexander 42 years hence and 11 times Catherine's age 42 years hence will be 1285,NaN
The product of James's age 3 years ago and 15 times Keith now is 4320,15
16 times Shirley's age 4 years hence will be 14 times that of Bradley's age 2 years ago,NaN
The sum of 9 times the age of Jessica at present and 12 times Susan 19 years ago was 447,9
44 times the age of Helen at present is 8 times that of Nathan's age 47 years hence,1
The ratio between Anna's age 24 years from now and that of Cara 24 years from now will be 213 by 99,24
The sum of 15 times James's age 2 years in the past and 17 times David's age now is 444,15
122 times Jessica's age at present is 88 times Mi 21 years hence,122
The difference between 9 times the age of Daniel now and 2 times that of Michael's age now is 24,24
The difference between 12 times the age of Stacy 1 years hence and 19 times Ronald now is 245,12
The product of 7 times Shannon's age 48 years hence and 15 times that of William at present is 41160,7
The sum of 11 times the age of John 11 years hence and Britany 4 years in the past was 257,11
The difference between 16 times the age of Marina 35 years from now and 14 times that of James 5 years in the past was 786,35
The product of 15 times Jason's age 19 years ago and 17 times William's age now is 48450,15
The sum of 7 times the age of Agnes 4 years in the past and 19 times the age of Suzanne 33 years hence will be 1080,NaN
The sum of 12 times the age of Terri 7 years in the past and 2 times Jimmy's age now is 178,2
The sum of 3 times Kimberley's age now and 2 times the age of Hattie 21 years ago was 127,NaN
The difference between 2 times Dusty's age 43 years from now and 11 times the age of Arlene 9 years in the past was -126,2
The product of 14 times the age of Harvey 19 years in the past and 15 times Harold 8 years hence will be 103320,14
The product of 12 times the age of Loretta 14 years hence and 18 times that of Alfreda's age now is 367200,12
The ratio between the age of Morton at present and John's age 9 years in the past was 22 : 18,1
13 times Miguel's age 7 years in the past was Irene 25 years from now,13
The ratio between Robert's age 5 years ago and that of Linda 5 years in the past was 18 : 22,18
7 times the age of Paul 45 years hence will be 6 times that of Francis 45 years hence,45
The ratio between Kevin's age at present and Hal's age 2 years in the past was 9 : 5,9
48 times the age of Janet at present is 21 times that of Alberta 3 years ago,1
The sum of 9 times Donna's age at present and 12 times that of Lois 4 years in the past was 540,9
The product of 8 times Jeffrey's age 22 years from now and 9 times Andrea 22 years from now will be 233280,8
The ratio between Jacob's age now and the age of Grover at present is 22 by 26,NaN
The ratio between the age of Jean 9 years in the past and that of Phyllis's age 21 years hence will be 11 : 29,29
The product of 15 times Bobbi's age 2 years in the past and 3 times that of George 28 years from now will be 10080,2
10 times the age of Ellen 7 years ago was 6 times the age of Robert now,NaN
The difference between 6 times Earle's age 22 years in the past and 4 times Brittany 22 years ago was 24,6
The ratio between the age of Frederick 23 years hence and the age of Elizabeth at present is 42 by 10,NaN
The product of 2 times Wade's age 41 years hence and 15 times that of Maria at present is 54600,2
The ratio between Richard's age 11 years ago and that of John 26 years hence will be 6 : 225,26
Stanley's age at present is 3 times Christina 1 years ago,NaN
The ratio between the age of Linda 40 years hence and that of Alisha's age 40 years hence will be 156 by 112,112
The ratio between the age of Hattie 1 years ago and the age of Donna 1 years hence will be 141 by 9,NaN
The difference between 17 times Jean's age 2 years in the past and 19 times that of Howard 16 years hence will be -124,2
The difference between 14 times the age of Patrick 45 years hence and 7 times Edward's age 45 years hence will be 154,NaN
44 times the age of Matthew 7 years ago was 24 times that of Patrick at present,NaN
The product of 10 times June's age 42 years hence and 19 times Ambrose's age 16 years in the past was 296400,16
The difference between 11 times the age of James 3 years in the past and 14 times that of Matthew's age 25 years from now will be -218,11
The ratio between the age of Terry 22 years ago and that of Mathew's age now is 20 by 196,20
The product of 15 times Gary's age 39 years hence and 10 times Maryann's age now is 248400,NaN
The product of 17 times Blanca's age now and 8 times that of Thelma's age 9 years ago was 45696,17
The difference between 19 times Loretta's age 17 years hence and 11 times the age of John 17 years from now will be -64,NaN
100 times Richard's age 22 years ago was 6 times Isadora's age 4 years from now,100
The difference between 13 times the age of Natalie now and 8 times that of David 39 years from now will be -240,NaN
The difference between 6 times Michael's age at present and 9 times that of Gary at present is 135,9
51 times Michael's age 9 years ago was 48 times that of John's age 9 years ago,51
The sum of 4 times the age of Michael now and 19 times Thomas's age 15 years ago was 464,4
The sum of 16 times James's age at present and 9 times Suzanne's age 25 years hence will be 1028,1028
The ratio between the age of Pamela 28 years from now and Michelle 7 years in the past was 9 by 6,9
5 times the age of Jean 16 years hence will be 21 times the age of Howard 2 years in the past,1
The product of 16 times the age of Gerardo now and 15 times the age of Johnny at present is 305040,1
The sum of 6 times the age of Dorothy at present and 19 times that of Debra 13 years in the past was 375,375
172 times the age of Rodney 29 years hence will be 128 times Audrey now,172
The sum of 10 times Erin's age 45 years hence and 3 times that of Howard 45 years hence will be 1072,NaN
The difference between 15 times the age of Jody 5 years in the past and 15 times Kenneth's age at present is -135,15
